dataset,confounder,arm,item,eta2_null
depmap,OncotreePrimaryDisease,expression,CHMP4B,0.040150841167937504
depmap,OncotreePrimaryDisease,expression,CHMP6,0.03880923766995383
depmap,OncotreePrimaryDisease,expression,CHN1,0.04067943365379657
depmap,OncotreePrimaryDisease,expression,CIAO3,0.03818895684069245
depmap,OncotreePrimaryDisease,expression,CIAPIN1,0.03818083112083876
depmap,OncotreePrimaryDisease,expression,CIRBP,0.03881396874426414
depmap,OncotreePrimaryDisease,expression,CISD1,0.038002243790215925
depmap,OncotreePrimaryDisease,expression,CLIC4,0.034351948917233
depmap,OncotreePrimaryDisease,expression,CLPX,0.0413666759290596
depmap,OncotreePrimaryDisease,expression,CLSTN1,0.04042280173223559
depmap,OncotreePrimaryDisease,expression,CLTB,0.041594048567972726
depmap,OncotreePrimaryDisease,expression,CLTC,0.038510518952385074
depmap,OncotreePrimaryDisease,expression,CNDP2,0.038207573698874356
depmap,OncotreePrimaryDisease,expression,CNOT4,0.03307301116657497
depmap,OncotreePrimaryDisease,expression,CNPY3,0.03933410684310941
depmap,OncotreePrimaryDisease,expression,COASY,0.03675998781962704
depmap,OncotreePrimaryDisease,expression,COG2,0.040174860737493046
depmap,OncotreePrimaryDisease,expression,COG4,0.0353801747613422
depmap,OncotreePrimaryDisease,expression,COG7,0.03860480305370394
depmap,OncotreePrimaryDisease,expression,COL1A1,0.03852908648121458
depmap,OncotreePrimaryDisease,expression,COL4A1,0.03653518084010368
depmap,OncotreePrimaryDisease,expression,COPB2,0.034700522323703166
depmap,OncotreePrimaryDisease,expression,COPG1,0.037622217267288226
depmap,OncotreePrimaryDisease,expression,COPS7A,0.03860465577864369
depmap,OncotreePrimaryDisease,expression,CORO1A,0.039515068195127144
depmap,OncotreePrimaryDisease,expression,CPNE3,0.04360527225442806
depmap,OncotreePrimaryDisease,expression,CPSF4,0.036375916356588885
depmap,OncotreePrimaryDisease,expression,CREB1,0.038387264112372525
depmap,OncotreePrimaryDisease,expression,CREG1,0.03816902915208347
depmap,OncotreePrimaryDisease,expression,CRELD2,0.03787286021824108
depmap,OncotreePrimaryDisease,expression,CRK,0.03682532638875032
depmap,OncotreePrimaryDisease,expression,CRKL,0.039111107926084736
depmap,OncotreePrimaryDisease,expression,CRTAP,0.037384795658777024
depmap,OncotreePrimaryDisease,expression,CRYZ,0.040816097496108
depmap,OncotreePrimaryDisease,expression,CSK,0.03821654820056296
depmap,OncotreePrimaryDisease,expression,CSNK1A1,0.0405528881487985
depmap,OncotreePrimaryDisease,expression,CSNK1E,0.03671260232832198
depmap,OncotreePrimaryDisease,expression,CSNK2A2,0.03844105672705904
depmap,OncotreePrimaryDisease,expression,CSRP1,0.038950028107477094
depmap,OncotreePrimaryDisease,expression,CTNNAL1,0.038557264872617375
depmap,OncotreePrimaryDisease,expression,CTNND1,0.03873011674988329
depmap,OncotreePrimaryDisease,expression,CTPS1,0.038038543502219004
depmap,OncotreePrimaryDisease,expression,CTTN,0.03979603706876507
depmap,OncotreePrimaryDisease,expression,CXCL2,0.037506536286504
depmap,OncotreePrimaryDisease,expression,CXCR4,0.04027787098759718
depmap,OncotreePrimaryDisease,expression,CXXC5,0.03925246551634429
depmap,OncotreePrimaryDisease,expression,CYB561,0.039274858866717874
depmap,OncotreePrimaryDisease,expression,CYTH1,0.036203094843006045
depmap,OncotreePrimaryDisease,expression,DAG1,0.0374960161882482
depmap,OncotreePrimaryDisease,expression,DAXX,0.03845690954517928
depmap,OncotreePrimaryDisease,expression,DBR1,0.03703258649703163
depmap,OncotreePrimaryDisease,expression,DCK,0.039054074473443626
depmap,OncotreePrimaryDisease,expression,DCTD,0.0389756240334805
depmap,OncotreePrimaryDisease,expression,DCUN1D4,0.03968226289156619
depmap,OncotreePrimaryDisease,expression,DDB2,0.040837100984965964
depmap,OncotreePrimaryDisease,expression,DDIT4,0.03954008934676677
depmap,OncotreePrimaryDisease,expression,DDR1,0.03741194604777869
depmap,OncotreePrimaryDisease,expression,DDX10,0.036708991506429936
depmap,OncotreePrimaryDisease,expression,DDX3X,0.039257754358118506
depmap,OncotreePrimaryDisease,expression,DDX42,0.037044203007306424
depmap,OncotreePrimaryDisease,expression,DECR1,0.03479461904280273
depmap,OncotreePrimaryDisease,expression,DENND2D,0.03763927303850525
depmap,OncotreePrimaryDisease,expression,DERA,0.043231067380658086
depmap,OncotreePrimaryDisease,expression,DFFA,0.03871666958412703
depmap,OncotreePrimaryDisease,expression,DFFB,0.03917915148514277
depmap,OncotreePrimaryDisease,expression,DHDDS,0.03609176942626336
depmap,OncotreePrimaryDisease,expression,DHFR,0.037913162189201106
depmap,OncotreePrimaryDisease,expression,DHRS7,0.03587300666868302
depmap,OncotreePrimaryDisease,expression,DHX29,0.03707096127348146
depmap,OncotreePrimaryDisease,expression,DIPK1A,0.03782912635278938
depmap,OncotreePrimaryDisease,expression,DLD,0.03751598613452706
depmap,OncotreePrimaryDisease,expression,DMTF1,0.03700714108534982
depmap,OncotreePrimaryDisease,expression,DNAJA3,0.03788485834175041
depmap,OncotreePrimaryDisease,expression,DNAJB1,0.03790863749939121
depmap,OncotreePrimaryDisease,expression,DNAJB2,0.03608185559378353
depmap,OncotreePrimaryDisease,expression,DNAJB6,0.035584404650096324
depmap,OncotreePrimaryDisease,expression,DNAJC15,0.03769670326260075
depmap,OncotreePrimaryDisease,expression,DNAJC9,0.03755034084450979
depmap,OncotreePrimaryDisease,expression,DNM1,0.03872285274942618
depmap,OncotreePrimaryDisease,expression,DNM1L,0.038869006559014846
depmap,OncotreePrimaryDisease,expression,DNM2,0.03736117777851938
depmap,OncotreePrimaryDisease,expression,DNMT1,0.03965536385442813
depmap,OncotreePrimaryDisease,expression,DNMT3A,0.03808859506996102
depmap,OncotreePrimaryDisease,expression,DNTTIP2,0.036765528274290624
depmap,OncotreePrimaryDisease,expression,DONSON,0.03733683826757029
depmap,OncotreePrimaryDisease,expression,DPAGT1,0.038068128066888064
depmap,OncotreePrimaryDisease,expression,DPH2,0.037408499397306484
depmap,OncotreePrimaryDisease,expression,DRAP1,0.03780338611378811
depmap,OncotreePrimaryDisease,expression,DSG2,0.039804211960857414
depmap,OncotreePrimaryDisease,expression,DTYMK,0.04290942505681362
depmap,OncotreePrimaryDisease,expression,DUSP11,0.03761236687152905
depmap,OncotreePrimaryDisease,expression,DUSP14,0.03539953885948961
depmap,OncotreePrimaryDisease,expression,DUSP22,0.03528281794861578
depmap,OncotreePrimaryDisease,expression,DUSP3,0.03798103687401217
depmap,OncotreePrimaryDisease,expression,DUSP4,0.04240112694828184
depmap,OncotreePrimaryDisease,expression,DUSP6,0.04018877021448726
depmap,OncotreePrimaryDisease,expression,DUT,0.040276553455838505
depmap,OncotreePrimaryDisease,expression,DYNLRB1,0.03698044883763573
depmap,OncotreePrimaryDisease,expression,DYRK3,0.03701239659786137
depmap,OncotreePrimaryDisease,expression,E2F2,0.03743210029796582
depmap,OncotreePrimaryDisease,expression,EAPP,0.03689090110551441
depmap,OncotreePrimaryDisease,expression,EBNA1BP2,0.038349848926438154
depmap,OncotreePrimaryDisease,expression,ECD,0.040106891158840516
depmap,OncotreePrimaryDisease,expression,ECH1,0.040100158532410744
depmap,OncotreePrimaryDisease,expression,EDEM1,0.03948862821254483
depmap,OncotreePrimaryDisease,expression,EDN1,0.03544035057193674
depmap,OncotreePrimaryDisease,expression,EED,0.03914339039782403
depmap,OncotreePrimaryDisease,expression,EEF1A1,0.040837258515587796
depmap,OncotreePrimaryDisease,expression,EEF2,0.038093947364862255
depmap,OncotreePrimaryDisease,expression,EFCAB14,0.04175256322772951
depmap,OncotreePrimaryDisease,expression,EFR3A,0.04103038445487165
depmap,OncotreePrimaryDisease,expression,EGF,0.03837783148058483
depmap,OncotreePrimaryDisease,expression,EGFR,0.038283678781218286
depmap,OncotreePrimaryDisease,expression,EGR1,0.037682268381119446
depmap,OncotreePrimaryDisease,expression,EIF1AX,0.038209729629756266
depmap,OncotreePrimaryDisease,expression,EIF4A1,0.039139261265363184
depmap,OncotreePrimaryDisease,expression,EIF4EBP1,0.04039615401191109
depmap,OncotreePrimaryDisease,expression,EIF5,0.03963365355053846
depmap,OncotreePrimaryDisease,expression,ELAC2,0.04074975926553769
depmap,OncotreePrimaryDisease,expression,ELAVL1,0.03926429453002026
depmap,OncotreePrimaryDisease,expression,ELL,0.04119708553068408
depmap,OncotreePrimaryDisease,expression,ELOVL6,0.03692819860295459
depmap,OncotreePrimaryDisease,expression,EMC3,0.03909184470521363
depmap,OncotreePrimaryDisease,expression,EML3,0.03842712056150251
depmap,OncotreePrimaryDisease,expression,ENOPH1,0.042098679760801165
depmap,OncotreePrimaryDisease,expression,ENOSF1,0.03819915395442901
depmap,OncotreePrimaryDisease,expression,EP300,0.03947602809304325
depmap,OncotreePrimaryDisease,expression,EPB41L2,0.03802063792911361
depmap,OncotreePrimaryDisease,expression,EPHA3,0.03701268825780517
depmap,OncotreePrimaryDisease,expression,EPHB2,0.041723079216554146
depmap,OncotreePrimaryDisease,expression,EPN2,0.036985320498851594
depmap,OncotreePrimaryDisease,expression,EPRS1,0.03859650440866747
depmap,OncotreePrimaryDisease,expression,ERBB2,0.03763901453661098
depmap,OncotreePrimaryDisease,expression,ERBB3,0.0377540947449067
depmap,OncotreePrimaryDisease,expression,ESPL1,0.03693804417676125
depmap,OncotreePrimaryDisease,expression,ESR1,0.03582056257263447
depmap,OncotreePrimaryDisease,expression,ETFB,0.03848070043724063
depmap,OncotreePrimaryDisease,expression,ETS1,0.03693981806534598
depmap,OncotreePrimaryDisease,expression,ETV1,0.037514480978605956
depmap,OncotreePrimaryDisease,expression,EVL,0.03711853023712953
depmap,OncotreePrimaryDisease,expression,EXO1,0.04037516361505241
depmap,OncotreePrimaryDisease,expression,EXOSC4,0.0395232475903481
depmap,OncotreePrimaryDisease,expression,EXT1,0.03901825765543522
depmap,OncotreePrimaryDisease,expression,EZH2,0.03780657773685189
depmap,OncotreePrimaryDisease,expression,FAH,0.03820848124097524
depmap,OncotreePrimaryDisease,expression,FAIM,0.0384148341376412
depmap,OncotreePrimaryDisease,expression,FAM20B,0.03662260241261141
depmap,OncotreePrimaryDisease,expression,FAM50A,0.0370936226404469
depmap,OncotreePrimaryDisease,expression,FARSB,0.04140570800719293
depmap,OncotreePrimaryDisease,expression,FAS,0.040357652747208074
depmap,OncotreePrimaryDisease,expression,FAT1,0.04062862275113431
depmap,OncotreePrimaryDisease,expression,FAU,0.03936125740640352
depmap,OncotreePrimaryDisease,expression,FBXL12,0.03421998540969968
depmap,OncotreePrimaryDisease,expression,FBXO11,0.038676438363336764
depmap,OncotreePrimaryDisease,expression,FBXO21,0.03694505759947282
depmap,OncotreePrimaryDisease,expression,FBXO7,0.04364677415319656
depmap,OncotreePrimaryDisease,expression,FCHO1,0.0387897385957285
depmap,OncotreePrimaryDisease,expression,FDFT1,0.040551035123585835
depmap,OncotreePrimaryDisease,expression,FERMT2,0.03567553177397621
depmap,OncotreePrimaryDisease,expression,FEZ2,0.03618167315640182
depmap,OncotreePrimaryDisease,expression,FGFR2,0.036366149958798874
depmap,OncotreePrimaryDisease,expression,FGFR4,0.038310240711297086
depmap,OncotreePrimaryDisease,expression,FHL2,0.03921681932800501
depmap,OncotreePrimaryDisease,expression,FIS1,0.03400549263558199
depmap,OncotreePrimaryDisease,expression,FKBP14,0.03604716623142566
depmap,OncotreePrimaryDisease,expression,FKBP4,0.03949207732487188
depmap,OncotreePrimaryDisease,expression,FOS,0.037896493043508
depmap,OncotreePrimaryDisease,expression,FOSL1,0.038962495732874046
depmap,OncotreePrimaryDisease,expression,FOXA1,0.03364301115061012
depmap,OncotreePrimaryDisease,expression,FOXC1,0.03692961636434204
depmap,OncotreePrimaryDisease,expression,FOXJ3,0.037884109768592085
depmap,OncotreePrimaryDisease,expression,FOXO3,0.03510491856054882
depmap,OncotreePrimaryDisease,expression,FPGS,0.039965508884376506
depmap,OncotreePrimaryDisease,expression,FRS2,0.03532971544061712
depmap,OncotreePrimaryDisease,expression,FSD1,0.03489723518942586
depmap,OncotreePrimaryDisease,expression,FUT1,0.035700406123897264
depmap,OncotreePrimaryDisease,expression,FYN,0.037952353856562426
depmap,OncotreePrimaryDisease,expression,FZD1,0.03618917151069267
depmap,OncotreePrimaryDisease,expression,FZD7,0.04062309563153178
depmap,OncotreePrimaryDisease,expression,G3BP1,0.040688158295283515
depmap,OncotreePrimaryDisease,expression,GAA,0.03768742622341288
depmap,OncotreePrimaryDisease,expression,GABPB1,0.039231514125013536
depmap,OncotreePrimaryDisease,expression,GADD45A,0.038608824643133074
depmap,OncotreePrimaryDisease,expression,GADD45B,0.03956654810538189
depmap,OncotreePrimaryDisease,expression,GALE,0.03974890194569864
depmap,OncotreePrimaryDisease,expression,GAPDH,0.03671086344981754
depmap,OncotreePrimaryDisease,expression,GARRE1,0.03413630064078643
depmap,OncotreePrimaryDisease,expression,GATA2,0.03734606756196992
depmap,OncotreePrimaryDisease,expression,GATA3,0.03686170219891223
depmap,OncotreePrimaryDisease,expression,GDPD5,0.034822911920590546
depmap,OncotreePrimaryDisease,expression,GET1,0.04066824492640708
depmap,OncotreePrimaryDisease,expression,GFOD1,0.03852208466519243
depmap,OncotreePrimaryDisease,expression,GFPT1,0.036097851112936084
depmap,OncotreePrimaryDisease,expression,GFUS,0.037355153754373684
depmap,OncotreePrimaryDisease,expression,GGPS1,0.0387162695867191
depmap,OncotreePrimaryDisease,expression,GHR,0.037261502201994284
depmap,OncotreePrimaryDisease,expression,GINS2,0.03978895736900406
depmap,OncotreePrimaryDisease,expression,GLI2,0.0363314129562893
depmap,OncotreePrimaryDisease,expression,GLOD4,0.039596958248174746
depmap,OncotreePrimaryDisease,expression,GLRX,0.04129370315009449
depmap,OncotreePrimaryDisease,expression,GMNN,0.03800559566487484
depmap,OncotreePrimaryDisease,expression,GMPS,0.03493747763342772
depmap,OncotreePrimaryDisease,expression,GNA11,0.0371701895932043
depmap,OncotreePrimaryDisease,expression,GNA15,0.037453101717230416
depmap,OncotreePrimaryDisease,expression,GNAI1,0.03775489138596751
depmap,OncotreePrimaryDisease,expression,GNAI2,0.036720326474841504
depmap,OncotreePrimaryDisease,expression,GNAS,0.03753175674231557
depmap,OncotreePrimaryDisease,expression,GNB5,0.03855453367961948
depmap,OncotreePrimaryDisease,expression,GNPDA1,0.036276598491148004
depmap,OncotreePrimaryDisease,expression,GOLT1B,0.037731233165131675
depmap,OncotreePrimaryDisease,expression,GPATCH8,0.03784427444562695
depmap,OncotreePrimaryDisease,expression,GPC1,0.03736164181445848
depmap,OncotreePrimaryDisease,expression,GPN2,0.04103202696991358
depmap,OncotreePrimaryDisease,expression,GPR160,0.03575283734113129
depmap,OncotreePrimaryDisease,expression,GPX4,0.03909908765759394
depmap,OncotreePrimaryDisease,expression,GRB10,0.038241554933133935
depmap,OncotreePrimaryDisease,expression,GRB2,0.039287104652008985
depmap,OncotreePrimaryDisease,expression,GRB7,0.038211705383797465
depmap,OncotreePrimaryDisease,expression,GRN,0.03668658575987124
depmap,OncotreePrimaryDisease,expression,GRWD1,0.04068714309823984
depmap,OncotreePrimaryDisease,expression,GSPT1,0.03892216630093535
depmap,OncotreePrimaryDisease,expression,GSTZ1,0.03997032235178459
depmap,OncotreePrimaryDisease,expression,GTF2A2,0.03733139573939608
depmap,OncotreePrimaryDisease,expression,GTF2E2,0.03799045197245024
depmap,OncotreePrimaryDisease,expression,GTPBP4,0.036792362544874224
depmap,OncotreePrimaryDisease,expression,GTPBP8,0.03817021784048133
depmap,OncotreePrimaryDisease,expression,GUK1,0.03999340106910911
depmap,OncotreePrimaryDisease,expression,H2AZ2,0.039048270734872784
depmap,OncotreePrimaryDisease,expression,H2BC12,0.04037025455682853
depmap,OncotreePrimaryDisease,expression,H2BC15,0.03989758899376589
depmap,OncotreePrimaryDisease,expression,H2BC21,0.03936421192666325
depmap,OncotreePrimaryDisease,expression,HADH,0.03484566538076004
depmap,OncotreePrimaryDisease,expression,HAT1,0.03686440148749852
depmap,OncotreePrimaryDisease,expression,HDAC2,0.03922345974159206
depmap,OncotreePrimaryDisease,expression,HEATR1,0.03755120948515913
depmap,OncotreePrimaryDisease,expression,HEBP1,0.03815510589638914
depmap,OncotreePrimaryDisease,expression,HERC6,0.04027249104662312
depmap,OncotreePrimaryDisease,expression,HERPUD1,0.0369034505277932
depmap,OncotreePrimaryDisease,expression,HES1,0.04037304685194929
depmap,OncotreePrimaryDisease,expression,HK1,0.03731037515563331
depmap,OncotreePrimaryDisease,expression,HLA-DRA,0.042132165819655974
depmap,OncotreePrimaryDisease,expression,HMG20B,0.037719352346577174
depmap,OncotreePrimaryDisease,expression,HMGA2,0.03653416688479418
depmap,OncotreePrimaryDisease,expression,HMGCR,0.04045165296597313
depmap,OncotreePrimaryDisease,expression,HMGCS1,0.04024670504365011
depmap,OncotreePrimaryDisease,expression,HMOX1,0.03598116817389199
depmap,OncotreePrimaryDisease,expression,HNF1B,0.03744981026829963
depmap,OncotreePrimaryDisease,expression,HNRNPH1,0.03901750131682531
depmap,OncotreePrimaryDisease,expression,HOMER2,0.038418089182949824
depmap,OncotreePrimaryDisease,expression,HOOK2,0.03824466762675161
depmap,OncotreePrimaryDisease,expression,HS2ST1,0.03551346764816279
depmap,OncotreePrimaryDisease,expression,HSPA1A,0.03859319322019876
depmap,OncotreePrimaryDisease,expression,HSPA4,0.03978414008792836
depmap,OncotreePrimaryDisease,expression,HSPA8,0.04108245937593015
depmap,OncotreePrimaryDisease,expression,HSPD1,0.042293786484802726
depmap,OncotreePrimaryDisease,expression,HTRA1,0.036775119453124235
depmap,OncotreePrimaryDisease,expression,HYOU1,0.03923303567668661
depmap,OncotreePrimaryDisease,expression,IARS2,0.03894561552869195
depmap,OncotreePrimaryDisease,expression,ICAM1,0.039613121605878224
depmap,OncotreePrimaryDisease,expression,ICAM3,0.037785144230463
depmap,OncotreePrimaryDisease,expression,ICMT,0.04222793964644149
depmap,OncotreePrimaryDisease,expression,ID2,0.036448177010626026
depmap,OncotreePrimaryDisease,expression,IDE,0.03842217907273081
depmap,OncotreePrimaryDisease,expression,IER3,0.03922663123472374
depmap,OncotreePrimaryDisease,expression,IFNAR1,0.03625256092950803
depmap,OncotreePrimaryDisease,expression,IFRD2,0.04105011464843258
depmap,OncotreePrimaryDisease,expression,IGF1R,0.03743434598833347
depmap,OncotreePrimaryDisease,expression,IGF2BP2,0.03704326249445363
depmap,OncotreePrimaryDisease,expression,IGF2R,0.037442213906250146
depmap,OncotreePrimaryDisease,expression,IGFBP3,0.03847828199769981
depmap,OncotreePrimaryDisease,expression,IGHMBP2,0.03991930072378631
depmap,OncotreePrimaryDisease,expression,IKBKB,0.03799935717858359
depmap,OncotreePrimaryDisease,expression,IKBKE,0.03929932675963611
depmap,OncotreePrimaryDisease,expression,IKZF1,0.04034598522419069
depmap,OncotreePrimaryDisease,expression,IL1B,0.038086650163402506
depmap,OncotreePrimaryDisease,expression,IL4R,0.03910386989547414
depmap,OncotreePrimaryDisease,expression,ILK,0.03567052590668731
depmap,OncotreePrimaryDisease,expression,INPP1,0.04025991535046407
