dataset,perm,gene,eta2_X
depmap,3,STAMBP,0.01569081724666079
depmap,3,STAP2,0.0272964915939907
depmap,3,STAT1,0.028581849308523838
depmap,3,STAT3,0.03353880822637423
depmap,3,STAT5B,0.03164323843763985
depmap,3,STK10,0.02249324814736394
depmap,3,STK25,0.018756961238565552
depmap,3,STMN1,0.0276720132434903
depmap,3,STX1A,0.029095029745228197
depmap,3,STX4,0.031193529658054234
depmap,3,STXBP1,0.0280896613279104
depmap,3,STXBP2,0.023457905489269765
depmap,3,SUPV3L1,0.01870719159145063
depmap,3,SUZ12,0.025587744408427374
depmap,3,SYK,0.035444445719859476
depmap,3,SYNE2,0.031491087152873055
depmap,3,SYNGR3,0.02762176427202045
depmap,3,SYPL1,0.021639967284756968
depmap,3,SYS1,0.03428655167685464
depmap,3,TADA1,0.02799114294266825
depmap,3,TAMM41,0.025183583617282183
depmap,3,TARBP1,0.03214884040125978
depmap,3,TATDN2,0.03573304069728804
depmap,3,TBC1D9B,0.01967326257688851
depmap,3,TBP,0.01987070034259249
depmap,3,TBPL1,0.023433310530030435
depmap,3,TBX2,0.028477585450569137
depmap,3,TBXA2R,0.0284639032437478
depmap,3,TCEA2,0.03760856106128548
depmap,3,TCERG1,0.031158560195460865
depmap,3,TCFL5,0.017093528975720775
depmap,3,TCTN1,0.03171945297751636
depmap,3,TENT4A,0.02432192812101492
depmap,3,TERF2IP,0.025129561185910657
depmap,3,TERT,0.02488212887115773
depmap,3,TES,0.027916857309008086
depmap,3,TESK1,0.03286972376775093
depmap,3,TEX10,0.018297145075589345
depmap,3,TFAP2A,0.017796037583040252
depmap,3,TFDP1,0.025286839196066283
depmap,3,TFRC,0.022824371326819238
depmap,3,TGFB3,0.032558246121712174
depmap,3,TGFBR2,0.04016089673457506
depmap,3,THAP1,0.02548343564483651
depmap,3,THAP11,0.0253309293647802
depmap,3,TIAM1,0.027192356490629666
depmap,3,TICAM1,0.021338601382236318
depmap,3,TIMELESS,0.030965784717635763
depmap,3,TIMM10,0.024977263340262013
depmap,3,TIMM22,0.01448386703736219
depmap,3,TIMM9,0.03174686305149783
depmap,3,TIMP2,0.028313073708652565
depmap,3,TINF2,0.04018032093798137
depmap,3,TIPARP,0.02899970933547168
depmap,3,TJP1,0.04969318487485857
depmap,3,TLCD3A,0.02827697865012621
depmap,3,TLE1,0.03476092298199849
depmap,3,TLK2,0.029478684148398666
depmap,3,TLR4,0.027771364429809726
depmap,3,TM9SF2,0.019926984707005966
depmap,3,TM9SF3,0.027600723351320303
depmap,3,TMCO1,0.018282475615926858
depmap,3,TMED10,0.023938111799355413
depmap,3,TMEM109,0.03098995632184821
depmap,3,TMEM45B,0.016200501610892634
depmap,3,TMEM50A,0.026501227434033568
depmap,3,TMEM97,0.03695280321131192
depmap,3,TNFRSF21,0.032084722748719735
depmap,3,TNIP1,0.03444173101884276
depmap,3,TOMM34,0.033880801507537466
depmap,3,TOP2A,0.03656485179666256
depmap,3,TOPBP1,0.02799810500427419
depmap,3,TOR1A,0.03347813856088248
depmap,3,TP53,0.03842628555243265
depmap,3,TP53BP1,0.03114105239649668
depmap,3,TP53BP2,0.029447889395424726
depmap,3,TPD52L2,0.031490828201437955
depmap,3,TPM1,0.03325804851638383
depmap,3,TRAK2,0.03630372184039537
depmap,3,TRAM2,0.03852872770268978
depmap,3,TRAP1,0.03740020687898284
depmap,3,TRAPPC3,0.017553945017271328
depmap,3,TRAPPC6A,0.01731300753645035
depmap,3,TRIB1,0.028692575636109108
depmap,3,TRIB3,0.034037578149343065
depmap,3,TRIM13,0.02429887823070797
depmap,3,TRIM2,0.033490712028034754
depmap,3,TRPM7,0.021068660019648768
depmap,3,TSC2,0.024159689466259727
depmap,3,TSEN2,0.03020811028946311
depmap,3,TSKU,0.027855894336974652
depmap,3,TSPAN3,0.052852607154447485
depmap,3,TSPAN4,0.024372597902981564
depmap,3,TUBB,0.022272218518402068
depmap,3,TUBB6,0.02675009469461768
depmap,3,TXLNA,0.0123429179971454
depmap,3,TXNDC9,0.02423007923577668
depmap,3,TXNL4A,0.021241951736899564
depmap,3,TXNL4B,0.022269789356087723
depmap,3,TXNRD1,0.031889744543194126
depmap,3,TYMS,0.01836584190047705
depmap,3,UBE2C,0.043470506245674265
depmap,3,UBE2D3,0.03489581214105486
depmap,3,UBE2J1,0.021562581265904046
depmap,3,UBE2L6,0.03447796884942873
depmap,3,UBE2M,0.0234824942048323
depmap,3,UBE2N,0.02190037841150149
depmap,3,UBE2T,0.03405333583559781
depmap,3,UBE3B,0.022472277290028046
depmap,3,UBE3C,0.024368604750535025
depmap,3,UBR4,0.026059035790335573
depmap,3,UBR7,0.024441004963368713
depmap,3,UFM1,0.02335476377305813
depmap,3,UGDH,0.022636453712415835
depmap,3,UMPS,0.032076194193152684
depmap,3,UROD,0.015753002980039038
depmap,3,USP1,0.022682222545230456
depmap,3,USP14,0.020866186943174672
depmap,3,USP22,0.020298035810962775
depmap,3,USP6NL,0.027262484081748913
depmap,3,USP7,0.021278126569417386
depmap,3,UTP4,0.017394808456627556
depmap,3,VAPB,0.024491201134447367
depmap,3,VAT1,0.027088940565186428
depmap,3,VAV3,0.037214379834234985
depmap,3,VGLL4,0.01622929874928521
depmap,3,VPS25,0.02390411850985699
depmap,3,VPS28,0.034781530983799824
depmap,3,VPS72,0.021117197595294738
depmap,3,WASF3,0.015907560355010942
depmap,3,WDR1,0.031429870129803264
depmap,3,WDR7,0.03305165780851227
depmap,3,WDR73,0.03048557570013872
depmap,3,WDR77,0.031741260095527905
depmap,3,WDR82,0.020981842002193152
depmap,3,WDTC1,0.02909197987827729
depmap,3,WEE1,0.043420290088038827
depmap,3,WFS1,0.024808051954662017
depmap,3,WIPF2,0.02123105085057454
depmap,3,WNK1,0.029903109301604794
depmap,3,XBP1,0.02011440761274991
depmap,3,XPNPEP1,0.016898945586055474
depmap,3,XPO7,0.0292088625910232
depmap,3,YARS2,0.022999204301253677
depmap,3,YKT6,0.03021714746651803
depmap,3,YME1L1,0.02352959698386281
depmap,3,YPEL5,0.03330143165801437
depmap,3,YRDC,0.022713589400333658
depmap,3,YTHDF1,0.028510280874619914
depmap,3,ZDHHC6,0.0273958867305794
depmap,3,ZFP36,0.025202916787367975
depmap,3,ZMIZ1,0.035997760633201266
depmap,3,ZMYM2,0.03441259977597354
depmap,3,ZNF131,0.027070825221911773
depmap,3,ZNF274,0.015900074742716375
depmap,3,ZNF318,0.03778007659464887
depmap,3,ZNF395,0.027498843044930533
depmap,3,ZNF451,0.026857067188305925
depmap,3,ZNF586,0.020684728070648403
depmap,3,ZNF589,0.04079480336751257
depmap,4,AARS1,0.029310187757149428
depmap,4,ABCC5,0.03242654369703964
depmap,4,ABCF1,0.024231642965650262
depmap,4,ABHD4,0.02778100265825236
depmap,4,ABHD6,0.0353780229450597
depmap,4,ABL1,0.03504068343746866
depmap,4,ACAA1,0.01594776632866356
depmap,4,ACAT2,0.024992295987514453
depmap,4,ACBD3,0.01941327693486508
depmap,4,ACD,0.03431883308485614
depmap,4,ACLY,0.03621449633401283
depmap,4,ACO2,0.01982642509038489
depmap,4,ACTB,0.01618962884754236
depmap,4,ACTR1A,0.01435192621980938
depmap,4,ACTR3B,0.031948419595295416
depmap,4,ADAM10,0.015759831406687633
depmap,4,ADAT1,0.024855188459508813
depmap,4,ADH5,0.024965318521462367
depmap,4,ADI1,0.025957025758315766
depmap,4,ADO,0.030302463538729563
depmap,4,ADRB2,0.03207010789591278
depmap,4,ADSL,0.04841954189671855
depmap,4,AGL,0.024784085602674217
depmap,4,AK6,0.035268531209494414
depmap,4,AKAP8,0.02580020054474805
depmap,4,AKAP8L,0.021283441147234072
depmap,4,AKR7A2,0.0262091857974971
depmap,4,AKT1,0.03722753265427652
depmap,4,ALAS1,0.02398641089234428
depmap,4,ALDH7A1,0.023545597438117433
depmap,4,ALDOA,0.019150327787643466
depmap,4,ALG13,0.022066269727362645
depmap,4,AMDHD2,0.028344532194509334
depmap,4,ANKLE2,0.03570974025288181
depmap,4,ANKRD10,0.014716297735819037
depmap,4,ANLN,0.02013753213636271
depmap,4,ANO10,0.024312172054570553
depmap,4,ANXA7,0.02611604618959941
depmap,4,APBB2,0.02234188119234903
depmap,4,APOE,0.029432045265953177
depmap,4,APP,0.037196175405504246
depmap,4,APPBP2,0.019132367612996845
depmap,4,ARFIP2,0.024615103232344043
depmap,4,ARHGAP1,0.01677200647160777
depmap,4,ARHGEF12,0.017052116124355792
depmap,4,ARHGEF2,0.019986096775908766
depmap,4,ARID4B,0.020626920084106763
depmap,4,ARID5B,0.02511001066806897
depmap,4,ARL4C,0.023927809272811115
depmap,4,ARNT2,0.021809476782782958
depmap,4,ARPP19,0.028872174320296044
depmap,4,ASAH1,0.01813379785480483
depmap,4,ASCC3,0.01711725531756415
depmap,4,ATF1,0.02572761127912056
depmap,4,ATF5,0.02476512572237826
depmap,4,ATF6,0.021805078508725213
depmap,4,ATG3,0.03201977619732907
depmap,4,ATMIN,0.020768332324368973
depmap,4,ATP11B,0.018206143476946057
depmap,4,ATP1A1,0.02093884350014722
depmap,4,ATP1B1,0.02240861413579585
depmap,4,ATP2C1,0.025993026893614646
depmap,4,ATP6AP1,0.033292439116078286
depmap,4,ATP6V0B,0.028264527456617006
depmap,4,ATP6V0C,0.032411055547606135
depmap,4,ATP6V1A,0.02617941519609869
depmap,4,ATP6V1B2,0.021913522226597953
depmap,4,ATP6V1D,0.015535951299084276
depmap,4,ATP6V1F,0.0210182794570082
depmap,4,AURKA,0.02100526655342459
depmap,4,AURKB,0.030936598696890343
depmap,4,AXIN1,0.05729437423153992
depmap,4,BACE2,0.032401533262217085
depmap,4,BAD,0.03256575922586281
depmap,4,BAG1,0.040538673696567176
depmap,4,BAG3,0.043232003878848735
depmap,4,BAMBI,0.01719803397344159
depmap,4,BAX,0.03308246863850456
depmap,4,BCL2,0.035907585485140635
depmap,4,BCL2L1,0.02256470668218079
depmap,4,BCL7B,0.021147484058688226
depmap,4,BDH1,0.036736250165449735
depmap,4,BECN1,0.025848046318739135
depmap,4,BHLHE40,0.03510741322475931
depmap,4,BID,0.025163176002951614
depmap,4,BIRC2,0.02139897661474937
depmap,4,BIRC5,0.03339044445761027
depmap,4,BLCAP,0.026662762525659967
depmap,4,BLMH,0.03467392672583503
depmap,4,BLVRA,0.03847167000959099
depmap,4,BMP4,0.023799977057590065
depmap,4,BNIP3,0.027665979954437838
depmap,4,BNIP3L,0.02274084190501984
depmap,4,BPHL,0.014168368883172694
depmap,4,BRCA1,0.04024410157094256
depmap,4,BUB3,0.027195105082126865
depmap,4,BZW2,0.023732045060764904
depmap,4,C2CD2,0.023356442305500515
depmap,4,C2CD2L,0.023008136162370078
depmap,4,C2CD5,0.03343174999563572
depmap,4,C5,0.019569522736328556
depmap,4,CAB39,0.018389450469554737
depmap,4,CALM3,0.018401902759953084
depmap,4,CALU,0.022773525721119688
depmap,4,CAMSAP2,0.028706203156004466
depmap,4,CANT1,0.02097090622236964
depmap,4,CAPN1,0.026767580440026948
depmap,4,CASC3,0.03309341082352181
depmap,4,CASP10,0.016438764153481864
depmap,4,CASP2,0.03277052128587736
depmap,4,CASP3,0.016691926873267322
depmap,4,CASP7,0.02796094149178247
depmap,4,CAST,0.02066152408085119
depmap,4,CAT,0.017571811160917043
depmap,4,CBFB,0.026132367301520843
depmap,4,CBLB,0.034378101681208785
depmap,4,CBR1,0.02874919250800061
depmap,4,CBR3,0.03510469231798461
depmap,4,CCDC85B,0.03233020008995283
depmap,4,CCDC86,0.030607224479886324
depmap,4,CCDC92,0.030223302964239158
depmap,4,CCL2,0.017089467959145836
depmap,4,CCNA1,0.028699461125937586
depmap,4,CCNA2,0.029783600162802137
depmap,4,CCNB1,0.024122776329057495
depmap,4,CCND1,0.04284465998419633
depmap,4,CCND3,0.03737530748548568
depmap,4,CCNE1,0.03296369875038137
depmap,4,CCNE2,0.02067108139401962
depmap,4,CCNF,0.027869890825580432
depmap,4,CCNH,0.027837216055685763
depmap,4,CCP110,0.03033385764345032
depmap,4,CD320,0.02017520523153219
depmap,4,CD40,0.03191275848320007
depmap,4,CD44,0.026470152507384725
depmap,4,CDAN1,0.03356049900764141
depmap,4,CDC20,0.031340357508965376
depmap,4,CDC25A,0.02962551773756676
depmap,4,CDC25B,0.018423605216269352
depmap,4,CDC42,0.024716959819782346
depmap,4,CDC45,0.031511421433757625
depmap,4,CDC6,0.037655228315731336
depmap,4,CDCA4,0.040984080020114555
depmap,4,CDH3,0.02668075983657374
depmap,4,CDK1,0.023659157163791994
depmap,4,CDK19,0.014444094575573408
depmap,4,CDK2,0.03245929501227345
depmap,4,CDK4,0.03586364333092436
depmap,4,CDK5R1,0.024400294281799923
depmap,4,CDK6,0.03291329828566991
depmap,4,CDK7,0.025351456981209892
depmap,4,CDKN1B,0.026931182177344654
depmap,4,CDKN2A,0.02562581305121489
depmap,4,CEBPD,0.03118758657206602
depmap,4,CEBPZ,0.034661401808116714
depmap,4,CENPE,0.023614677544161404
depmap,4,CENPF,0.022646339306026442
depmap,4,CENPW,0.02151810954607386
depmap,4,CEP55,0.023871472708371075
depmap,4,CEP57,0.01784250538833034
depmap,4,CERK,0.02519230577778205
depmap,4,CETN3,0.025372574984272835
depmap,4,CFL1,0.01776913351505705
depmap,4,CFLAR,0.02818304654539427
depmap,4,CGRRF1,0.022010142726867153
depmap,4,CHAC1,0.02748052629949599
depmap,4,CHAF1B,0.03196367596821278
depmap,4,CHEK1,0.03462394633697383
depmap,4,CHEK2,0.021631298770960067
depmap,4,CHIC2,0.021696311629768938
depmap,4,CHMP4B,0.03099618525017195
depmap,4,CHMP6,0.03795799879283801
depmap,4,CHN1,0.026988137229751165
depmap,4,CIAO3,0.028120642702159644
depmap,4,CIAPIN1,0.023401651354661566
depmap,4,CIRBP,0.021275283993284082
depmap,4,CISD1,0.034198300088466894
depmap,4,CLIC4,0.01457395764391206
depmap,4,CLPX,0.019267456791807785
depmap,4,CLSTN1,0.0368290445665402
depmap,4,CLTB,0.03488398550562439
depmap,4,CLTC,0.019986336783401847
depmap,4,CNDP2,0.026604092460678755
depmap,4,CNOT4,0.012703664119735383
depmap,4,CNPY3,0.017651434625801297
depmap,4,COASY,0.024954999283300642
depmap,4,COG2,0.03278306221000373
depmap,4,COG4,0.020730671978354983
depmap,4,COG7,0.02047698908578107
depmap,4,COL1A1,0.02576183350013038
depmap,4,COL4A1,0.03232140192762819
depmap,4,COPB2,0.021764075217273932
depmap,4,COPG1,0.02559617588590492
depmap,4,COPS7A,0.02140057408812875
depmap,4,CORO1A,0.02966408944087491
depmap,4,CPNE3,0.021557701819309116
depmap,4,CPSF4,0.028477706763371746
depmap,4,CREB1,0.020966717463967534
depmap,4,CREG1,0.02111126024770576
depmap,4,CRELD2,0.031452068100834334
depmap,4,CRK,0.018427494027793704
depmap,4,CRKL,0.016268245749655838
depmap,4,CRTAP,0.025788879368102854
depmap,4,CRYZ,0.031086190285210098
depmap,4,CSK,0.011831886094663435
depmap,4,CSNK1A1,0.022522488254771454
depmap,4,CSNK1E,0.048090412143222426
depmap,4,CSNK2A2,0.01817274948761427
depmap,4,CSRP1,0.019781609824070994
depmap,4,CTNNAL1,0.030051853055358072
depmap,4,CTNND1,0.026176449269640332
depmap,4,CTPS1,0.03920147427041879
depmap,4,CTTN,0.02781921894004203
depmap,4,CXCL2,0.02826711801804709
depmap,4,CXCR4,0.037224077659643126
depmap,4,CXXC5,0.02482688066186244
depmap,4,CYB561,0.02779979106612896
depmap,4,CYTH1,0.032254208671576336
depmap,4,DAG1,0.02436832632438884
depmap,4,DAXX,0.01758336133688123
depmap,4,DBR1,0.026981520915285783
depmap,4,DCK,0.03176272258637269
depmap,4,DCTD,0.025218097019041867
depmap,4,DCUN1D4,0.03074676895367502
depmap,4,DDB2,0.03271623398832035
depmap,4,DDIT4,0.04099021318837033
depmap,4,DDR1,0.03625559234415451
depmap,4,DDX10,0.017060418827634063
depmap,4,DDX3X,0.024115686875561714
depmap,4,DDX42,0.03210796633958297
depmap,4,DECR1,0.025779642511126223
depmap,4,DENND2D,0.02363837944874841
depmap,4,DERA,0.026110298924073606
depmap,4,DFFA,0.02939547299305092
depmap,4,DFFB,0.01934076254898385
depmap,4,DHDDS,0.025822658017369413
depmap,4,DHFR,0.026448080505789624
depmap,4,DHRS7,0.01981990887441289
depmap,4,DHX29,0.016392345675516673
depmap,4,DIPK1A,0.025973074321258005
depmap,4,DLD,0.026759109653512636
depmap,4,DMTF1,0.03292023463535415
depmap,4,DNAJA3,0.03186498903620873
depmap,4,DNAJB1,0.024507885704805114
depmap,4,DNAJB2,0.03210293231284479
depmap,4,DNAJB6,0.0128317931955805
depmap,4,DNAJC15,0.019980892888784584
depmap,4,DNAJC9,0.026399294813731655
depmap,4,DNM1,0.011312676502852125
depmap,4,DNM1L,0.024653042532228105
depmap,4,DNM2,0.02255955201419415
depmap,4,DNMT1,0.030631947444758046
depmap,4,DNMT3A,0.02490795921819564
depmap,4,DNTTIP2,0.028585118293435293
depmap,4,DONSON,0.02045442466477252
depmap,4,DPAGT1,0.025166911138375127
depmap,4,DPH2,0.03205237302797627
depmap,4,DRAP1,0.03009668394649823
depmap,4,DSG2,0.03670437715741613
depmap,4,DTYMK,0.025398017201607587
depmap,4,DUSP11,0.03630736603630026
depmap,4,DUSP14,0.016096433471466307
depmap,4,DUSP22,0.01580103895395151
depmap,4,DUSP3,0.020555614189466352
depmap,4,DUSP4,0.03025779285460738
depmap,4,DUSP6,0.027247282855444397
depmap,4,DUT,0.03137503588970951
depmap,4,DYNLRB1,0.020171755082261485
depmap,4,DYRK3,0.03581348494931046
depmap,4,E2F2,0.023920742324148
depmap,4,EAPP,0.026857844211895805
depmap,4,EBNA1BP2,0.045213245411483347
depmap,4,ECD,0.020052110280299972
depmap,4,ECH1,0.02762983466286078
depmap,4,EDEM1,0.022913148248486986
depmap,4,EDN1,0.02233948843367819
depmap,4,EED,0.020181102061504037
depmap,4,EEF1A1,0.03579986500583328
depmap,4,EEF2,0.017572621927248844
depmap,4,EFCAB14,0.01677862817657433
depmap,4,EFR3A,0.028381836848898317
depmap,4,EGF,0.038584874212671226
depmap,4,EGFR,0.02788729975589763
depmap,4,EGR1,0.0253081336746835
depmap,4,EIF1AX,0.031116966150278196
depmap,4,EIF4A1,0.029519923163855644
depmap,4,EIF4EBP1,0.027003973248222145
depmap,4,EIF5,0.028779186909718465
depmap,4,ELAC2,0.013832057798011515
depmap,4,ELAVL1,0.026768406534603807
depmap,4,ELL,0.022167015876937174
depmap,4,ELOVL6,0.029533227992726584
depmap,4,EMC3,0.021159269206745327
depmap,4,EML3,0.022550103929514394
depmap,4,ENOPH1,0.024915172504182622
depmap,4,ENOSF1,0.027473494543342705
depmap,4,EP300,0.02700775759064282
depmap,4,EPB41L2,0.026389303968887643
depmap,4,EPHA3,0.028504125084855593
depmap,4,EPHB2,0.029511202528244067
depmap,4,EPN2,0.03697243291739449
depmap,4,EPRS1,0.01837041206997082
depmap,4,ERBB2,0.024491895407263497
depmap,4,ERBB3,0.018279634279522842
depmap,4,ESPL1,0.034816719581854554
depmap,4,ESR1,0.021162837936833927
depmap,4,ETFB,0.013378997881869229
depmap,4,ETS1,0.015274355462732767
depmap,4,ETV1,0.02913417039879051
depmap,4,EVL,0.03234708898493022
depmap,4,EXO1,0.027940004831764703
depmap,4,EXOSC4,0.02853795203096438
depmap,4,EXT1,0.03351786209602891
depmap,4,EZH2,0.025489368095946742
depmap,4,FAH,0.02856053778489923
depmap,4,FAIM,0.04061439611305489
depmap,4,FAM20B,0.025521977659392618
depmap,4,FAM50A,0.028705093581918893
depmap,4,FARSB,0.030762046784708633
depmap,4,FAS,0.03909488264610238
depmap,4,FAT1,0.03888786712961005
depmap,4,FAU,0.03528259458011772
depmap,4,FBXL12,0.02573984862928062
depmap,4,FBXO11,0.016466689680792
depmap,4,FBXO21,0.03195637916217773
depmap,4,FBXO7,0.014169990267684127
depmap,4,FCHO1,0.023120202480057486
depmap,4,FDFT1,0.01814381510965049
depmap,4,FERMT2,0.0228033379892995
depmap,4,FEZ2,0.015666614509699604
depmap,4,FGFR2,0.016663613399596166
depmap,4,FGFR4,0.02576975591157379
depmap,4,FHL2,0.018370406077861424
depmap,4,FIS1,0.013184917098456064
depmap,4,FKBP14,0.03766856098126555
depmap,4,FKBP4,0.03332392837408204
depmap,4,FOS,0.0265774982156165
depmap,4,FOSL1,0.031116244597146233
depmap,4,FOXA1,0.02582470532809115
depmap,4,FOXC1,0.02884147867368336
depmap,4,FOXJ3,0.02046812922304764
depmap,4,FOXO3,0.023455451356247513
depmap,4,FPGS,0.022030797519241235
depmap,4,FRS2,0.02776852758372131
depmap,4,FSD1,0.031965478094189516
depmap,4,FUT1,0.020511045059735056
depmap,4,FYN,0.02619482766463006
depmap,4,FZD1,0.01896483940135076
depmap,4,FZD7,0.021589522654589122
depmap,4,G3BP1,0.024507191427101133
depmap,4,GAA,0.039036278443928145
depmap,4,GABPB1,0.02257860943851881
depmap,4,GADD45A,0.03836691606698353
depmap,4,GADD45B,0.024190826284830717
depmap,4,GALE,0.025933303254714046
depmap,4,GAPDH,0.023020730006854666
depmap,4,GARRE1,0.018368522222424095
depmap,4,GATA2,0.018788342866753283
depmap,4,GATA3,0.02479815265401221
depmap,4,GDPD5,0.02165925056922878
depmap,4,GET1,0.018539593520848028
depmap,4,GFOD1,0.02186652763483812
depmap,4,GFPT1,0.02376857830726287
depmap,4,GFUS,0.025551338299688565
depmap,4,GGPS1,0.023506985882100543
depmap,4,GHR,0.01639313475996447
depmap,4,GINS2,0.03091299508062227
depmap,4,GLI2,0.01678601952179837
depmap,4,GLOD4,0.022338427651467596
depmap,4,GLRX,0.016819963012339706
depmap,4,GMNN,0.025438032340652388
depmap,4,GMPS,0.025915688522468856
depmap,4,GNA11,0.023554948880313644
depmap,4,GNA15,0.02121192347950554
depmap,4,GNAI1,0.030233348296526765
depmap,4,GNAI2,0.01878233421146807
depmap,4,GNAS,0.024423989978956975
depmap,4,GNB5,0.020940913770839505
depmap,4,GNPDA1,0.032662521889295776
depmap,4,GOLT1B,0.019348798646930516
depmap,4,GPATCH8,0.04145482825292266
depmap,4,GPC1,0.027045651713886558
depmap,4,GPN2,0.03422449036770313
depmap,4,GPR160,0.02043507291370097
depmap,4,GPX4,0.03276090175496344
depmap,4,GRB10,0.009170669182632516
depmap,4,GRB2,0.024770941567682326
depmap,4,GRB7,0.02532326846838063
depmap,4,GRN,0.02918197871257667
depmap,4,GRWD1,0.02711535854507433
depmap,4,GSPT1,0.026762268541204382
depmap,4,GSTZ1,0.024434863177927035
depmap,4,GTF2A2,0.025111978100384076
depmap,4,GTF2E2,0.021894196226221945
depmap,4,GTPBP4,0.021066307517052536
depmap,4,GTPBP8,0.02791292328356546
depmap,4,GUK1,0.028324068358925134
depmap,4,H2AZ2,0.02350631716799057
depmap,4,H2BC12,0.033739681555153146
depmap,4,H2BC15,0.027486906009387947
depmap,4,H2BC21,0.03748087097746235
depmap,4,HADH,0.024080166578468336
depmap,4,HAT1,0.04388257617070948
depmap,4,HDAC2,0.02016721725520196
depmap,4,HEATR1,0.032679632066181276
depmap,4,HEBP1,0.02414508987898522
depmap,4,HERC6,0.025075512020066262
depmap,4,HERPUD1,0.009982803100156874
depmap,4,HES1,0.03609672977770396
depmap,4,HK1,0.015127836722803684
depmap,4,HLA-DRA,0.03143658955785949
depmap,4,HMG20B,0.0229730841576803
depmap,4,HMGA2,0.03417503556267593
depmap,4,HMGCR,0.021751968995457033
depmap,4,HMGCS1,0.02181256272007214
depmap,4,HMOX1,0.019924595138775425
depmap,4,HNF1B,0.03401634968275722
depmap,4,HNRNPH1,0.028226449572261617
depmap,4,HOMER2,0.027080980431494334
depmap,4,HOOK2,0.04176122793609038
depmap,4,HS2ST1,0.03190272980706818
depmap,4,HSPA1A,0.030620213251482137
depmap,4,HSPA4,0.018422376199985685
depmap,4,HSPA8,0.026101043873160243
depmap,4,HSPD1,0.05070632536228498
depmap,4,HTRA1,0.027572281992590552
depmap,4,HYOU1,0.03240822279756022
depmap,4,IARS2,0.035952632948289716
depmap,4,ICAM1,0.026365662590600483
depmap,4,ICAM3,0.025638067469525832
depmap,4,ICMT,0.01673937637306104
depmap,4,ID2,0.0339976573155027
depmap,4,IDE,0.02335708342987755
